1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9518167844230893,-0.21682447009609834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8207548082982681,-0.5897788925616954,-0.8391474505475933,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6411803884299546,-0.8080848894074106,-0.4911884929028594,0.5219384364671009,0.0,0.0,0.0,0.0,0.0,0.0
0.4537887685192294,-0.8432622895982635,-0.07914915042941906,0.6180590137101605,0.108135649398442,0.0,0.0,0.0,0.0,0.0
0.29096045886431016,-0.7327273934471362,0.24870351634003643,0.49177900015418313,-0.1420650152504745,-0.22518059818402483,0.0,0.0,0.0,0.0
0.1690133154060661,-0.5487621455620986,0.41392180774133475,0.2478274371019475,-0.27444550843376514,-0.11914244386496158,0.07952861573929745,0.0,0.0,0.0
0.0889435761251494,-0.36031382676412493,0.4240087172954407,0.015130364331158939,-0.2617842068671371,0.011395171409965233,0.09790321145619509,0.011812240103719906,0.0,0.0
0.04240479526949261,-0.20942451385045568,0.3395009540557558,-0.12676164485952737,-0.1596285103395221,0.09194012687485349,0.060408716598666194,-0.024103603836982863,-0.02020266221664531,0.0
0.01831563888873418,-0.1084012037134129,0.22730244780834627,-0.1682977593711143,-0.046728128825535294,0.10161034336258813,0.007252662365800979,-0.03417174914969907,-0.0056633317384028655,0.007269665239121222
